EnsemblGeneID	GeneType	GeneName	Description	EntrezGeneID	GeneLength	Cellline1_CON_CPM	Cellline1_DEX_CPM	Cellline2_CON_CPM	Cellline2_DEX_CPM	Cellline3_CON_CPM	Cellline3_DEX_CPM	Cellline1_DEX_CPM_logFC	Cellline2_DEX_CPM_logFC	Cellline3_DEX_CPM_logFC	DEX_CON_logFC	DEX_CON_PValue	DEX_CON_FDR
ENSG00000206149	transcribed_unprocessed_pseudogene	HERC2P9	hect domain and RLD 2 pseudogene 9	440248	95772	4.5487560514663	4.46883615854575	4.42854222647638	4.39189588251622	4.36300372279926	4.21872911029502	-0.0799198929205476	-0.0366463439601663	-0.14427461250424	-0.0864068048433525	0.290124752906201	0.557392246215424
ENSG00000206190	protein_coding	ATP10A	ATPase, class V, type 10A	57194	187899	6.12419935720393	6.28344029905848	5.93243722468576	6.78187565861335	4.85091586571798	5.65227339728816	0.159240941854542	0.849438433927582	0.801357531570176	0.602564007478336	8.647726939998e-08	2.18801984979056e-06
ENSG00000206195	processed_transcript	AP000525.9		NA	45025	5.78548870738574	4.88635384419644	7.40825713671596	6.8180248670854	5.77241476726935	4.98492525373527	-0.899134863189294	-0.590232269630567	-0.787489513534082	-0.754637764474184	6.80726190192496e-24	1.02766963846061e-21
ENSG00000206337	sense_overlapping	HCP5	HLA complex P5 (non-protein coding)	10866	76804	3.44430737701272	3.10063381521643	1.94830189245826	1.49064098273301	3.66132686355273	3.50015456283565	-0.34367356179629	-0.457660909725248	-0.161172300717084	-0.306133484586232	0.00675889899316684	0.042574483365859
ENSG00000206341	unprocessed_pseudogene	HLA-H	major histocompatibility complex, class I, H (pseudogene)	NA	2730	5.05755666361742	4.70778713907439	7.37405343179039	7.1882557078849	6.55516999825006	6.47707708099731	-0.349769524543039	-0.185797723905486	-0.0780929172527536	-0.199689828857956	0.00493743460418086	0.0333424075382731
ENSG00000206418	protein_coding	RAB12	RAB12, member RAS oncogene family	201475	29936	4.21336357521207	4.3447421453752	3.96578418189169	3.91736828089766	4.5671251882098	4.5150453397126	0.13137857016313	-0.0484159009940384	-0.0520798484972049	0.0109919744291292	0.899235433600074	0.961014222556294
ENSG00000206503	protein_coding	HLA-A	major histocompatibility complex, class I, A	3105	4624	7.37336361230069	7.08462379749894	9.252084414453	9.18291115019463	8.54360324160035	8.47267614061965	-0.288739814801753	-0.0691732642583709	-0.0709271009806951	-0.142182455036674	0.0813047384909389	0.253020495161793
ENSG00000206527	protein_coding	PTPLB	protein tyrosine phosphatase-like (proline instead of catalytic arginine), member b	201562	94365	6.00512002447526	6.03123095942688	5.1365495656696	5.35685020516749	5.40050280164332	5.9245590954974	0.0261109349516211	0.220300639497888	0.524056293854072	0.255520037497995	0.00415743963786711	0.028986179845598
ENSG00000206530	protein_coding	WDR52	WD repeat domain 52	55779	154680	3.72199493768563	3.37632326780542	3.82780833279717	3.35003393135334	3.92029910734295	3.62950173562986	-0.34567166988021	-0.477774401443828	-0.290797371713091	-0.372268802740387	0.000174925240309565	0.00204009376831422
ENSG00000206535	protein_coding	LNP1	leukemia NUP98 fusion partner 1	348801	55126	0.395983225252206	0.219928589201576	1.81925663443261	1.31733609384407	0.980139298397291	0.800904373367563	-0.17605463605063	-0.50192054058854	-0.179234925029727	-0.328383306638433	0.0162198848008194	0.0824465300369374
ENSG00000206538	protein_coding	VGLL3	vestigial-like family member 3	389136	53150	4.43986243982418	5.12362942001385	4.17318534551543	4.31200467685367	5.23474536177057	5.88344700504403	0.68376698018967	0.138819331338243	0.64870164327346	0.496594564345594	6.06694373460256e-06	0.000105411207828702
ENSG00000206560	protein_coding	ANKRD28	ankyrin repeat domain 28	23243	192535	6.08989289912622	6.38307122116024	5.53671040152688	5.58110571286552	5.77194567622893	5.77413236206328	0.293178322034014	0.0443953113386391	0.00218668583435022	0.115321035139819	0.117835333384122	0.322618519988129
ENSG00000206562	protein_coding	METTL6	methyltransferase like 6	131965	59291	3.30085150142316	3.19554189793211	3.24377875829256	3.23560290628082	3.6326771403912	3.65117081345305	-0.105309603491049	-0.00817585201173499	0.0184936730618435	-0.0311900333478137	0.758896372017131	0.900663776919597
ENSG00000206567	lincRNA	AC022007.5		NA	4791	1.52452685364681	1.56176201838387	1.430170639756	0.959210954482875	1.08053084221505	0.851698066018148	0.0372351647370623	-0.470959685273122	-0.228832776196905	-0.210027230867559	0.119850470749594	0.325746818578663
ENSG00000206573	antisense	THUMPD3-AS1	THUMPD3 antisense RNA 1	440944	48890	4.47573208272218	4.26085689055715	4.5850725283662	4.7959554216371	4.50751087256838	4.58301171143669	-0.214875192165026	0.210882893270901	0.0755008388683036	0.0255181193138207	0.787305269415179	0.913286468293754
ENSG00000207652	miRNA	MIR621	microRNA 621	693206	95	2.05554711589661	2.40709996815588	1.1199579079705	1.30706944389963	0.953910582553565	0.834964753192674	0.351552852259269	0.187111535929131	-0.118945829360891	0.184010812576725	0.154981238818586	0.383068963403335
ENSG00000211445	protein_coding	GPX3	glutathione peroxidase 3 (plasma)	2878	8555	2.48769752907398	2.30093256678999	3.57148816667599	2.96878675561684	3.6572687146149	3.44332880296363	-0.186764962283989	-0.602701411059152	-0.213939911651269	-0.341514741016447	0.0040942652399777	0.0286598566798439
ENSG00000211450	protein_coding	C11orf31	chromosome 11 open reading frame 31	280636	2264	3.91201562455592	3.54627730144477	4.00379133360387	3.57847741308463	3.68344490422534	3.46252049916132	-0.36573832311115	-0.425313920519244	-0.220924405064026	-0.340096010924209	0.00057262424891851	0.00563377673429094
ENSG00000211455	protein_coding	STK38L	serine/threonine kinase 38 like	23012	81991	5.16440954807243	5.20167700723155	5.57718648345134	5.42311516257458	5.99212381617736	6.22951084590231	0.0372674591591187	-0.154071320876755	0.237387029724948	0.0416505748286189	0.621552687300238	0.823884300600289
ENSG00000211456	protein_coding	SACM1L	SAC1 suppressor of actin mutations 1-like (yeast)	22908	56368	4.94581048910591	5.00353152214815	5.32785248545023	5.4195456399659	5.3353240655944	5.36306097502023	0.0577210330422453	0.0916931545156645	0.0277369094258297	0.0592314227076225	0.456828702403368	0.710222025580484
ENSG00000211460	protein_coding	TSN	translin	7247	30750	6.57642553439251	6.64497228940639	6.53263834277092	6.4836170114764	6.40049920550784	6.29635734293427	0.0685467550138732	-0.0490213312945125	-0.104141862573571	-0.0276943246004361	0.676305216147427	0.855785090412494
ENSG00000211584	protein_coding	SLC48A1	solute carrier family 48 (heme transporter), member 1	55652	28837	6.34584020486531	6.18651341834293	7.78594908190716	7.28982910036441	6.5089090465201	5.96212609207919	-0.159326786522381	-0.496119981542749	-0.546782954440914	-0.401472771971811	1.0180916011946e-06	2.1022508488497e-05
ENSG00000212664	processed_pseudogene	RP11-592N21.1		NA	554	4.59328750148076	4.47006148135429	4.88657900579346	4.63084312018435	4.45354037120081	4.26942646852016	-0.123226020126471	-0.255735885609103	-0.184113902680656	-0.18850718516479	0.0184652669879654	0.0904088777940229
ENSG00000212694	lincRNA	LINC01089	long intergenic non-protein coding RNA 1089	338799	8639	2.11913791265641	1.76710902142905	2.42056906938071	2.24913481581858	2.47102643440936	2.25086554391164	-0.352028891227361	-0.171434253562135	-0.220160890497724	-0.245830653930458	0.0244285717392827	0.111943003110163
ENSG00000212710	protein_coding	CTAGE1	cutaneous T-cell lymphoma-associated antigen 1	64693	4314	1.05711786093637	1.08696230672755	1.31396211408685	1.45388783301156	1.32524201760451	1.09598393467585	0.0298444457911862	0.139925718924718	-0.229258082928657	-0.0122057462470418	0.924691332612257	0.970488646872212
ENSG00000212719	protein_coding	C17orf51	chromosome 17 open reading frame 51	339263	49668	3.17932268746471	3.13502999137871	2.96105395540606	3.14915859279757	3.60976059516565	3.67722073159823	-0.0442926960860013	0.188104637391501	0.0674601364325809	0.0697782986551263	0.508797630969356	0.748812111349723
ENSG00000212724	protein_coding	KRTAP2-3	keratin associated protein 2-3	85294	874	5.55053988581479	4.14288784386299	5.67857460014417	4.89524493456096	5.14847399190915	3.81585078450033	-1.4076520419518	-0.783329665583212	-1.33262320740882	-1.17179129363129	2.2248358924994e-23	3.25041347004187e-21
ENSG00000212747	protein_coding	FAM127C	family with sequence similarity 127, member C	441518	2025	4.46149106474198	4.40748358316414	3.99123320872805	3.98494081224768	3.70915460567687	4.01468694666747	-0.054007481577842	-0.00629239648036206	0.305532340990599	0.0774556646153222	0.425741794879537	0.684562575979677
ENSG00000212789	processed_pseudogene	ST13P5	suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) pseudogene 5	NA	1109	1.48484410600509	1.08696230672755	1.39246503493599	1.67757847919877	1.49855989529003	1.68693640538488	-0.397881799277534	0.285113444262777	0.188376510094842	0.034311840980801	0.812073570861564	0.924836526909278
ENSG00000212802	processed_pseudogene	RPL15P3	ribosomal protein L15 pseudogene 3	NA	614	7.12528217984147	6.89008902352401	7.56900056730147	7.38654862363308	7.30694296591663	7.22134187746181	-0.235193156317461	-0.182451943668388	-0.0856010884548262	-0.16776828938942	0.0163258319628175	0.0827683130144781
ENSG00000212829	processed_pseudogene	RPS26P3	ribosomal protein S26 pseudogene 3	NA	347	1.03530636175704	1.08696230672755	0.512070712280422	0.998022173477893	1.19692919860258	1.32893592057923	0.051655944970515	0.485951461197471	0.132006721976647	0.212323314679316	0.114401942488404	0.317155517769833
ENSG00000212916	protein_coding	MAP10	microtubule-associated protein 10	54627	3515	2.37064343174655	2.01558204182222	1.63779083990615	1.57862508133584	2.33028807320723	2.07676975543987	-0.355061389924329	-0.0591657585703151	-0.253518317767359	-0.234482936882302	0.0429782775444102	0.1667463897761
ENSG00000212978	processed_transcript	AC016747.3		339803	3377	3.01352194750458	3.02927899908776	3.67718910693995	3.74174219960969	3.59286236378474	3.54970809370987	0.0157570515831793	0.0645530926697306	-0.0431542700748704	0.0130785572694593	0.895925105251109	0.960162044884589
ENSG00000212994	processed_pseudogene	RPS26P6	ribosomal protein S26 pseudogene 6	NA	347	1.64463940511483	1.68506903060826	1.28338612282853	1.36760121908855	1.82227994941694	1.508498438516	0.0404296254934386	0.0842150962600183	-0.313781510900944	-0.0649813480950023	0.606737897458769	0.81279003656745
ENSG00000213015	protein_coding	ZNF580	zinc finger protein 580	51157	8453	3.74233186808153	3.56015169856279	4.04993409294167	4.04640689585008	3.5886066974958	3.6606980225144	-0.182180169518743	-0.00352719709158844	0.0720913250186053	-0.0383401269805417	0.698489069409897	0.86908159213116
ENSG00000213020	protein_coding	ZNF611	zinc finger protein 611	81856	32260	3.65920533034231	3.87890045699438	3.90515486496734	3.84824583042103	3.24088399207556	3.29522058822614	0.219695126652065	-0.0569090345463135	0.0543365961505788	0.0727437135397753	0.477777412435824	0.725233125099491
ENSG00000213024	protein_coding	NUP62	nucleoporin 62kDa	23636	22938	6.52721716878367	6.44793809029384	5.71816836175437	5.51629798163355	5.77616201480524	5.48605361262686	-0.079279078489833	-0.20187038012082	-0.290108402178385	-0.188366560225783	0.00622458929161152	0.0398997660718352
ENSG00000213025	processed_pseudogene	COX20P1	COX20 cytochrome C oxidase assembly factor pseudogene 1	NA	356	2.63636797244388	2.8451113524174	2.73493079033803	2.93584881653146	2.6409453477182	3.01601978962019	0.208743379973521	0.200918026193428	0.375074441901989	0.261968923864478	0.0175539734225063	0.0871983411466299
ENSG00000213036	processed_pseudogene	RP11-365D23.4		NA	574	1.04625333081376	1.3544621834575	1.31396211408685	1.61236932052307	1.38535806151562	1.25538683072964	0.30820885264374	0.298407206436222	-0.129971230785977	0.167245703609536	0.203323510136804	0.452952374525128
ENSG00000213047	protein_coding	DENND1B	DENN/MADD domain containing 1B	163486	270948	4.57828166544776	4.59886499136028	4.43203105210647	4.73599153104603	4.91944217987374	4.91499651511544	0.0205833259125132	0.303960478939567	-0.00444566475830221	0.10608988331678	0.23624808420379	0.496544384935301
ENSG00000213064	protein_coding	SFT2D2	SFT2 domain containing 2	375035	27087	6.02738916485045	6.06851515149933	5.8000997089683	5.84111711301738	5.90710094792829	5.91015297819996	0.0411259866488782	0.0410174040490796	0.00305203027167256	0.0285202359168742	0.652575380904227	0.842300571275862
ENSG00000213066	protein_coding	FGFR1OP	FGFR1 oncogene partner	11116	53531	4.23744336279603	4.19864965639791	3.20623837070343	3.09945829936833	3.58219956750152	3.46252049916132	-0.0387937063981196	-0.106780071335097	-0.119679068340205	-0.0864733737753516	0.373030332636769	0.638552734427883
ENSG00000213070	processed_pseudogene	HMGB3P6	high mobility group box 3 pseudogene 6	NA	597	2.49570606893004	2.62517236101694	2.00562062646914	2.30178933149057	2.29415581923179	2.26966575984874	0.129466292086899	0.296168705021433	-0.0244900593830462	0.134537040595659	0.230400660767636	0.489362791597603
ENSG00000213073	transcribed_processed_pseudogene	RP11-288H12.3		729603	3130	2.3219275433309	2.10663400424301	1.43944505071043	1.30706944389963	2.03113380128541	1.72376112806606	-0.215293539087885	-0.132375606810801	-0.307372673219344	-0.223990518081727	0.050142225616245	0.184879896729422
ENSG00000213079	protein_coding	SCAF8	SR-related CTD-associated factor 8	22828	100919	5.38417184022448	5.49260449791585	5.57403196678638	5.48931015667624	5.27104974808747	5.34470786400001	0.108432657691369	-0.0847218101101399	0.0736581159125391	0.0320941384195941	0.692014742593241	0.865101162734229
ENSG00000213080	processed_pseudogene	RP11-312J18.5		NA	1096	5.41353074828719	5.5921843822009	5.505590238606	5.59065993849679	5.89422736498372	5.79968941862835	0.178653633913708	0.0850696998907923	-0.0945379463553691	0.0559715793312325	0.469535087564324	0.719656641802545
ENSG00000213089	processed_pseudogene	PDCL3P5	phosducin-like 3 pseudogene 5	NA	721	0.909066123844193	0.514088880008138	0.199155965859208	0.604200400230056	0.755604977392316	0.766020383255541	-0.394977243836055	0.405044434370848	0.010415405863225	-0.0141845391436954	0.926452245254046	0.971259398894216
ENSG00000213096	protein_coding	ZNF254	zinc finger protein 254	9534	96556	3.56719957892562	3.47726983144023	4.02242590634838	4.10387894590914	3.37789145968465	3.4182725832568	-0.0899297474853884	0.0814530395607642	0.0403811235721476	0.011826276104281	0.904608166514229	0.962634019300504
ENSG00000213104	processed_pseudogene	NPM1P46	nucleophosmin 1 (nucleolar phosphoprotein B23, numatrin) pseudogene 46	102725110	1191	0.909066123844193	1.07412686185562	1.0610916414291	0.932744344195177	1.11644688408041	0.516054226590832	0.165060738011429	-0.128347297233919	-0.600392657489577	-0.17054881334239	0.248103730374307	0.509597185879925
ENSG00000213131	processed_pseudogene	YWHAZP4	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta pseudogene 4	NA	1033	1.65182451107145	1.74298312987471	1.86815272372691	2.3120934910277	1.6855097589594	1.89498041682084	0.0911586188032578	0.443940767300788	0.209470657861441	0.258341471236973	0.0321444399954631	0.136525947551847
ENSG00000213139	protein_coding	CRYGS	crystallin, gamma S	1427	8261	1.3051192873362	1.50550948770915	0.987127141444056	0.998022173477893	0.85816236240228	1.03867993577846	0.200390200372956	0.0108950320338372	0.180517573376181	0.136526222734053	0.286151893345146	0.552893312696317
ENSG00000213144	processed_pseudogene	RP11-64B16.2		NA	544	3.44637489749275	3.43773469961192	3.56937759624442	3.75690818750966	3.82944698115243	3.78133066518149	-0.00864019788083814	0.187530591265244	-0.0481163159709368	0.0441453434476499	0.662883848775977	0.847797243154035
ENSG00000213160	protein_coding	KLHL23	kelch-like family member 23	151230	82501	4.50479157633454	4.55219018159055	3.04850599102431	2.96225905327424	3.66940907571111	3.37552022520362	0.0473986052560136	-0.0862469377500679	-0.293888850507496	-0.104725176275462	0.313105094766522	0.58164601074552
ENSG00000213178	processed_pseudogene	RP11-641D5.1		NA	409	6.54106880373994	6.44638259026447	7.13580610238109	7.00588818712094	6.82852631783377	6.71970623029746	-0.094686213475466	-0.12991791526015	-0.108820087536317	-0.111297692057533	0.0867006384706837	0.265003061286404
ENSG00000213185	protein_coding	FAM24B	family with sequence similarity 24, member B	196792	30563	2.15497801228082	2.01558204182222	0.987127141444056	0.892111161340816	1.44306899895014	1.15109850038706	-0.139395970458605	-0.09501598010324	-0.291970498563086	-0.174732848393145	0.148937060686551	0.374950499082484
ENSG00000213186	protein_coding	TRIM59	tripartite motif containing 59	286827	53328	3.92245064501063	4.51468198425522	3.6966574722104	3.59755750789482	2.84738973114828	2.79159573492488	0.592231339244584	-0.0990999643155792	-0.0557939962233927	0.157389661935643	0.249632152104172	0.511653650722489
ENSG00000213189	processed_pseudogene	BTF3L4P2	basic transcription factor 3-like 4 pseudogene 2	NA	345	3.03840662374939	3.07831050439526	3.08442131386083	3.04798457411757	3.11929503728295	2.95538035420172	0.0399038806458707	-0.0364367397432588	-0.16391468308123	-0.0524029076677691	0.624323848545194	0.826209031867493
ENSG00000213190	protein_coding	MLLT11	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 11	10962	10739	5.86453762851978	5.83691876565498	4.90510712611558	5.13829144258433	6.0447205187486	5.88192046081782	-0.0276188628647986	0.233184316468752	-0.162800057930774	0.0109875584777808	0.896265131674079	0.960374948269378
ENSG00000213194	processed_pseudogene	AC016732.2		NA	692	0.395983225252206	0.758309982454956	0.92245455351828	0.932744344195177	0.886173515697601	1.00915115347617	0.36232675720275	0.0102897906768977	0.122977637778569	0.158281590928117	0.250643305153873	0.512844091616369
ENSG00000213213	protein_coding	CCDC183	coiled-coil domain containing 183	84960	11391	0.897022527408449	0.836396917499177	0.364080505132803	0.286555408293565	0.543329899902787	0.597678806282258	-0.0606256099092722	-0.0775250968392382	0.0543489063794714	-0.0306502693291901	0.830792936362933	0.933197877538852
ENSG00000213214	protein_coding	ARHGEF35	Rho guanine nucleotide exchange factor (GEF) 35	445328	9572	2.15497801228082	2.2618478869853	3.71204519470726	3.6101388086244	1.18570297845764	1.39891663428995	0.106869874704479	-0.101906386082861	0.213213655832309	0.043988054527768	0.718328548730893	0.879169009613969
ENSG00000213222	processed_pseudogene	AC093724.2		NA	1026	4.02699902783032	3.50861303308584	4.00535344087349	3.59966202540555	3.61185902488001	3.18729762560249	-0.51838599474448	-0.405691415467945	-0.424561399277522	-0.451340994703709	3.80086645345293e-06	6.89484279079638e-05
ENSG00000213225	transcribed_processed_pseudogene	AC018804.7		401010	2727	1.91928377045112	1.95386040168138	2.66153606409155	2.89187349813043	3.26775000503521	3.32548477432	0.0345766312302582	0.230337434038881	0.0577347692847918	0.111366360441286	0.325498443987458	0.592694996597622
ENSG00000213228	transcribed_processed_pseudogene	RPL12P38	ribosomal protein L12 pseudogene 38	NA	2318	0.909066123844193	0.758309982454956	1.430170639756	1.49064098273301	0.913651150856532	0.851698066018148	-0.150756141389238	0.0604703429770173	-0.061953084838384	-0.039834646682981	0.759270103837276	0.900663776919597
ENSG00000213235	processed_pseudogene	EEF1A1P16	eukaryotic translation elongation factor 1 alpha 1 pseudogene 16	NA	1413	3.04660703696918	2.89340379489222	3.96417861306369	3.38949316120953	3.21626924581004	3.0123035884575	-0.153203242076961	-0.574685451854159	-0.203965657352533	-0.319159266474796	0.00656322723331851	0.041543041819452
ENSG00000213236	processed_pseudogene	YWHAZP2	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta pseudogene 2	NA	727	3.86487397924582	3.94384080941201	3.78661417979453	3.98976307177009	3.74783445934313	3.8804706429658	0.0789668301661912	0.203148891975558	0.132636183622671	0.13849723640214	0.13842017591249	0.35748240450922
ENSG00000213246	protein_coding	SUPT4H1	suppressor of Ty 4 homolog 1 (S. cerevisiae)	6827	7918	4.65000415323208	4.74369223801955	4.73005357275543	4.63905179879159	4.68642309947486	4.67872443349171	0.0936880847874715	-0.0910017739638382	-0.00769866598314994	-0.00151851395948914	0.985391978850938	0.994998473775574
ENSG00000213250	processed_pseudogene	RBMS2P1	RNA binding motif, single stranded interacting protein 2 pseudogene 1	NA	1225	3.84149837883764	3.68147654566136	3.71777353885868	3.60176347744279	3.97837898965417	3.75710968766743	-0.160021833176282	-0.116010061415886	-0.221269301986743	-0.166299440547003	0.0795810597510174	0.24952535188349
ENSG00000213252	processed_pseudogene	RP11-819M15.1		NA	1498	1.28677465365214	1.60701963947212	0.304421218157358	0.570262278824027	1.10457394179406	1.26790835738102	0.320244985819979	0.265841060666669	0.16333441558696	0.257813755151837	0.0475872506095881	0.178216089865621
ENSG00000213260	processed_pseudogene	YWHAZP5	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta pseudogene 5	NA	729	0.822569994219737	0.895959324721721	0.961604935353493	1.0358165915929	1.01860939351134	1.19109522957407	0.0733893305019842	0.0742116562394115	0.172485836062728	0.108829002672688	0.404918880784048	0.66728679001514
ENSG00000213261	processed_pseudogene	AC093106.7		NA	672	3.55766787177992	3.60322718609607	3.72157983781097	3.62261133955581	3.55846026726391	3.4733736363218	0.0455593143161441	-0.0989684982551537	-0.085086630942111	-0.0460005242162057	0.643762814089373	0.83693477705792
ENSG00000213281	protein_coding	NRAS	neuroblastoma RAS viral (v-ras) oncogene homolog	4893	12425	6.08558811301338	6.26343861260967	6.55734144668742	6.69054175341436	6.30094211231064	6.44986022083368	0.17785049959629	0.133200306726938	0.148918108523041	0.15324310139669	0.0154215216655023	0.0797003479913197
ENSG00000213290	processed_pseudogene	PGK1P2	phosphoglycerate kinase 1, pseudogene 2	NA	1534	1.28677465365214	1.60701963947212	2.32872577637234	2.4905363481499	2.3455005335065	2.541268835828	0.320244985819979	0.161810571777561	0.195768302321494	0.218404495765974	0.0477825834811687	0.178701338221481
ENSG00000213300	processed_pseudogene	HNRNPA3P6	heterogeneous nuclear ribonucleoprotein A3 pseudogene 6	NA	1005	5.95044686091096	6.04896889831671	5.5645268194939	5.69375258988569	5.53098123848967	5.36160128756699	0.0985220374057549	0.129225770391794	-0.169379950922678	0.0214224324355946	0.777264071230182	0.909370514150917
ENSG00000213315	processed_pseudogene	CTD-3035D6.1		NA	458	0.822569994219737	0.435980810634706	1.09669883017783	0.83608967521076	0.543329899902787	0.187381179748886	-0.38658918358503	-0.260609154967069	-0.355948720153901	-0.335083160359276	0.0176964432576524	0.0876244805181207
ENSG00000213326	processed_pseudogene	RPS7P11	ribosomal protein S7 pseudogene 11	NA	585	3.06017165310824	3.2219656203574	3.61715627570243	3.72448769842105	3.22726101309576	3.23909181988055	0.161793967249161	0.107331422718625	0.0118308067847921	0.0946824244386398	0.3551205313264	0.622422943644452
ENSG00000213337	protein_coding	ANKRD39	ankyrin repeat domain 39	51239	21484	1.20120871255964	1.00817870460514	0.529546054233021	1.15509275651122	0.709317192598354	1.05322073080878	-0.193030007954504	0.625546702278203	0.343903538210423	0.244973729594764	0.112816799696127	0.314493610478309
ENSG00000213339	protein_coding	QTRT1	queuine tRNA-ribosyltransferase 1	81890	12007	4.98189255277938	4.73148231961921	5.15144070122979	5.1591324901766	4.89638605561648	4.91599132775067	-0.250410233160165	0.007691788946806	0.0196052721341973	-0.0741289704192254	0.411440778261429	0.672070546722396
ENSG00000213341	protein_coding	CHUK	conserved helix-loop-helix ubiquitous kinase	1147	41321	5.12558384933392	5.32395257788023	4.91428271181999	4.92408244156042	4.93041322164369	4.83940898764616	0.198368728546307	0.0097997297404282	-0.0910042339975314	0.0407629274299653	0.647704676667832	0.839168822531309
ENSG00000213347	protein_coding	MXD3	MAX dimerization protein 3	83463	11296	3.43600753753672	4.16120996513456	1.30384194846916	1.27582371406678	1.82227994941694	1.93478847430748	0.725202427597833	-0.0280182344023805	0.112508524890534	0.321259691500614	0.03598048864372	0.147382242750143
ENSG00000213380	protein_coding	COG8	component of oligomeric golgi complex 8	84342	19527	3.64487303507465	3.52048908745922	3.58826248844144	3.4443893121585	3.68743018694712	3.52383957352981	-0.124383947615426	-0.143873176282941	-0.16359061341731	-0.144214120609316	0.140099530410001	0.360585777548907
ENSG00000213390	protein_coding	ARHGAP19	Rho GTPase activating protein 19	84986	70500	2.35311830293232	2.67277608994928	2.29335851424682	2.39682893602052	2.21354091877216	2.2189769592536	0.319657787016958	0.1034704217737	0.00543604048144619	0.150134537595395	0.183788696960676	0.425436732145217
ENSG00000213398	protein_coding	LCAT	lecithin-cholesterol acyltransferase	3931	4381	4.59142028540534	4.53823863448208	3.66142301987182	3.45139810886963	3.97512238388008	3.9226566623619	-0.0531816509232588	-0.210024911002189	-0.0524657215181881	-0.102402026177648	0.249143649171048	0.51111501755806
ENSG00000213406	processed_pseudogene	ANXA2P1	annexin A2 pseudogene 1	NA	925	1.65182451107145	2.23326741993335	1.76864503749363	2.22752286983984	2.40962827205132	2.79159573492488	0.581442908861901	0.458877832346213	0.381967462873563	0.472900577555095	1.83049798809759e-05	0.000282946258979317
ENSG00000213420	protein_coding	GPC2	glypican 2	221914	7766	3.03291367107491	2.4324644545078	2.39219257616036	1.88506709608255	2.573637738974	2.1394395180215	-0.600449216567116	-0.507125480077804	-0.434198220952497	-0.521604578837446	1.1487605682034e-06	2.33306574591624e-05
ENSG00000213430	processed_pseudogene	HSPD1P1	heat shock 60kDa protein 1 (chaperonin) pseudogene 1	NA	1725	5.32865114042868	5.62775476565202	4.94797753559361	5.10534379553752	5.19890036579126	5.03248423671034	0.299103625223341	0.157366259943915	-0.166416129080918	0.098643336879187	0.313428711511507	0.581841252001308
ENSG00000213442	processed_pseudogene	RPL18AP3	ribosomal protein L18a pseudogene 3	NA	527	7.94397968152875	7.77423127574378	8.25188114638613	8.16588044751174	7.85832753607193	7.89179481497621	-0.169748405784961	-0.0860006988743951	0.0334672789042854	-0.0741887983194331	0.323314067081742	0.59107484249726
ENSG00000213445	protein_coding	SIPA1	signal-induced proliferation-associated 1	6494	65535	5.60013343953147	5.61839159035285	4.45507673869749	4.50288014274183	5.14919659972687	5.14451964390186	0.0182581508213895	0.0478034040443491	-0.00467695582501371	0.0200111643048459	0.805049581816554	0.922425827780725
ENSG00000213452	processed_pseudogene	AKR1B1P2	aldo-keto reductase family 1, member B1 pseudogene 2	NA	933	2.16002611085952	2.56222149666847	3.14803013847844	3.24638899646804	2.47102643440936	2.48338868438994	0.402195385808944	0.0983588579896018	0.0123622499805811	0.168947437599626	0.158256217069694	0.387428328166835
ENSG00000213462	protein_coding	ERV3-1	endogenous retrovirus group 3, member 1	2086	15934	3.52086194066824	3.10063381521643	3.81539503296862	3.58910860339546	4.0894691126543	3.90873127029498	-0.420228125451811	-0.22628642957316	-0.180737842359318	-0.273199832632204	0.00663675137063456	0.0418827407676785
ENSG00000213463	protein_coding	SYNJ2BP	synaptojanin 2 binding protein	55333	50565	5.01221735067324	5.00944283048357	5.00218290075128	4.93828787809899	5.15496446946723	4.9735033190631	-0.00277452018966251	-0.063895022652293	-0.181461150404131	-0.0825276320553661	0.33009241813624	0.597278690267291
ENSG00000213465	protein_coding	ARL2	ADP-ribosylation factor-like 2	402	8071	4.10367103728349	4.30134547237129	3.9184815186727	4.01678886739118	4.07737112041336	4.3643136008796	0.197674435087796	0.0983073487184893	0.286942480466235	0.195205988417414	0.0256290716398477	0.116151499790064
ENSG00000213492	transcribed_processed_pseudogene	NT5C3AP1	5'-nucleotidase, cytosolic IIIA pseudogene 1	NA	1662	1.23029823024504	1.25560882899978	0.597404556829076	0.717065339129978	0.471190804302315	0.693615178654553	0.0253105987547395	0.119660782300902	0.222424374352237	0.110017358706782	0.415730936333787	0.676071307446612
ENSG00000213493	processed_pseudogene	ACTN4P1	actinin, alpha 4 pseudogene 1	NA	1450	2.30379673618473	2.62517236101694	2.31367441742151	2.53959366804896	2.2024437156748	2.78289738382971	0.321375624832207	0.225919250627454	0.580453668154911	0.376699448419609	0.000929457453396704	0.00841341666842173
