EnsemblGeneID	Cellline1_CON	Cellline1_DEX	Cellline2_CON	Cellline2_DEX	Cellline3_CON	Cellline3_DEX
ENSG00000140943	9246	7024	9101	8740	8748	7606
ENSG00000140945	47819	31892	9911	7694	46713	31621
ENSG00000140948	2829	2010	2485	2230	2043	1439
ENSG00000140950	2341	1827	2792	2997	3194	2968
ENSG00000140955	0	2	0	0	0	0
ENSG00000140961	344	171	405	314	503	360
ENSG00000140968	2	1	0	0	1	1
ENSG00000140983	7788	6196	5677	5547	5757	5099
ENSG00000140986	4	9	1	1	3	4
ENSG00000140987	28	20	32	21	20	23
ENSG00000140988	8290	7012	9406	8793	7763	7353
ENSG00000140990	2764	2397	1867	2150	2296	2175
ENSG00000140992	3895	3431	2970	3196	3283	2961
ENSG00000140993	99	69	86	79	70	64
ENSG00000140995	3315	2693	3470	3496	3425	3154
ENSG00000141002	6003	4706	6175	6074	5534	4898
ENSG00000141012	1681	1268	2241	2214	2524	2306
ENSG00000141013	607	478	600	529	627	523
ENSG00000141026	1424	1058	1007	854	994	810
ENSG00000141027	7442	6485	5899	6272	6556	5814
ENSG00000141028	53	29	5	5	28	18
ENSG00000141030	5137	4634	2636	2668	3029	2543
ENSG00000141034	985	833	739	827	883	775
ENSG00000141040	239	218	338	349	391	299
ENSG00000141052	82	35	0	1	127	63
ENSG00000141068	1979	1183	426	361	1641	1073
ENSG00000141076	4707	4063	2921	2886	3038	2380
ENSG00000141084	1891	1428	1561	1444	1635	1255
ENSG00000141086	0	0	0	0	0	0
ENSG00000141096	0	1	0	0	0	0
ENSG00000141098	1772	1377	2009	1973	1939	1542
ENSG00000141101	932	796	1304	1217	1086	909
ENSG00000141127	1151	1077	913	951	1030	850
ENSG00000141161	11	11	0	0	0	1
ENSG00000141179	1077	902	1254	1305	1224	1140
ENSG00000141194	0	0	0	0	0	0
ENSG00000141198	2373	2207	2643	2809	1883	1653
ENSG00000141200	0	0	0	0	0	0
ENSG00000141219	1654	1308	1274	1131	1166	956
ENSG00000141232	1801	1422	1427	1485	1147	979
ENSG00000141252	3239	2747	3068	3226	2764	2600
ENSG00000141255	0	0	0	0	0	0
ENSG00000141258	5288	3852	4323	4002	3844	3102
ENSG00000141279	6667	5737	7609	7788	6727	5827
ENSG00000141293	131	135	133	155	302	294
ENSG00000141294	82	67	39	32	51	54
ENSG00000141295	2460	1632	2291	1933	2144	1885
ENSG00000141298	3045	2381	3393	3416	2719	2083
ENSG00000141314	166	159	5	5	17	9
ENSG00000141316	0	1	0	1	0	0
ENSG00000141337	444	299	472	510	374	337
ENSG00000141338	0	0	0	0	36	35
ENSG00000141349	4733	4062	4608	5043	4324	4370
ENSG00000141367	35235	31123	39703	44072	32492	29243
ENSG00000141371	0	2	0	0	0	0
ENSG00000141376	1215	816	1236	1074	1137	891
ENSG00000141378	1651	1255	1360	1256	1307	976
ENSG00000141380	8796	7057	7123	7268	7413	6370
ENSG00000141384	262	221	404	392	278	241
ENSG00000141385	2383	2265	2142	2062	2056	1822
ENSG00000141391	326	276	187	180	267	234
ENSG00000141401	572	734	1076	988	356	333
ENSG00000141404	27	17	51	30	43	41
ENSG00000141424	10489	8034	12413	11620	10302	8428
ENSG00000141425	3007	2432	2646	2527	2909	2430
ENSG00000141428	674	551	568	548	596	447
ENSG00000141429	9428	7884	8214	10676	9216	9190
ENSG00000141431	14	18	15	15	18	19
ENSG00000141433	0	1	1	0	0	1
ENSG00000141434	0	0	1	0	2	2
ENSG00000141437	3	5	2	4	7	4
ENSG00000141441	370	307	1071	1003	362	317
ENSG00000141446	1308	1117	1716	1679	1250	1037
ENSG00000141447	2510	2663	1564	1802	1455	1623
ENSG00000141448	517	268	400	329	573	358
ENSG00000141449	920	825	764	795	881	831
ENSG00000141452	2001	1675	1237	1235	1237	1001
ENSG00000141456	3572	2681	2149	1877	2149	1779
ENSG00000141458	9720	7297	7563	6718	7396	5783
ENSG00000141469	108	40	22	29	28	5
ENSG00000141480	2076	1852	619	483	1059	761
ENSG00000141485	187	98	1	0	64	31
ENSG00000141497	69	30	80	59	99	39
ENSG00000141499	1091	886	658	627	697	593
ENSG00000141503	8997	7340	6847	7194	7272	6696
ENSG00000141504	1632	1051	1904	1516	1629	1342
ENSG00000141505	67	41	25	9	37	15
ENSG00000141506	0	0	0	0	1	0
ENSG00000141510	6353	4972	5583	4525	4483	3215
ENSG00000141519	258	114	405	401	586	500
ENSG00000141522	10066	8305	9402	11195	9303	9651
ENSG00000141524	476	301	1622	1616	881	739
ENSG00000141526	16071	14257	17815	25633	21371	24535
ENSG00000141527	21	21	19	15	38	26
ENSG00000141540	15	11	24	30	40	26
ENSG00000141542	936	781	820	846	646	582
ENSG00000141543	5228	5189	3146	3388	4030	3589
ENSG00000141551	13525	10214	13230	12658	11366	10525
ENSG00000141552	4013	3064	2717	2823	2931	2585
ENSG00000141556	4744	4461	2861	3328	3561	3418
ENSG00000141560	5189	4833	1863	1936	2589	2470
ENSG00000141562	2847	2138	3103	2431	3094	2238
ENSG00000141564	2357	1905	1654	1653	1885	1743
ENSG00000141568	3521	2863	2682	2768	2579	2417
ENSG00000141569	1393	1360	1274	1284	1284	1190
ENSG00000141570	451	319	413	396	447	392
ENSG00000141574	99	155	14	23	32	46
ENSG00000141576	1087	1116	85	80	361	255
ENSG00000141577	1880	1695	793	724	980	833
ENSG00000141579	1	5	0	0	5	2
ENSG00000141580	6550	5212	6742	6837	5700	5173
ENSG00000141582	1144	860	896	986	1060	1169
ENSG00000141622	63	65	190	287	235	247
ENSG00000141627	2741	2453	2443	2385	2204	2008
ENSG00000141639	1	0	0	0	44	39
ENSG00000141642	250	293	313	298	190	168
ENSG00000141644	5420	4180	4461	4172	4123	3657
ENSG00000141646	3658	3245	3339	3259	2579	2199
ENSG00000141655	279	232	697	607	189	155
ENSG00000141664	799	717	861	905	549	493
ENSG00000141665	30	40	27	32	18	19
ENSG00000141668	98	76	64	95	30	12
ENSG00000141682	5349	4990	1294	1119	2003	1681
ENSG00000141696	3070	2277	2910	3200	5198	5347
ENSG00000141698	1905	1436	1572	1665	2172	1839
ENSG00000141699	2651	2347	2466	2353	2261	2042
ENSG00000141736	6734	5634	6793	6842	5706	5576
ENSG00000141738	584	399	832	515	322	204
ENSG00000141741	1049	882	987	988	860	731
ENSG00000141744	1	3	1	2	0	0
ENSG00000141748	2	5	0	0	0	0
ENSG00000141750	0	1	0	1	1	7
ENSG00000141753	22494	18191	1309	3452	8228	17007
ENSG00000141756	7308	5144	1564	1332	25862	24131
ENSG00000141759	3458	3108	2500	2863	2480	2257
ENSG00000141837	139	82	7	6	10	15
ENSG00000141854	60	74	20	24	58	44
ENSG00000141858	1552	1650	840	1035	1056	1022
ENSG00000141867	4533	3436	3457	3215	3210	2649
ENSG00000141873	1297	1003	1094	1037	759	701
ENSG00000141905	6830	6082	2986	3444	4111	4006
ENSG00000141933	224	168	167	167	143	165
ENSG00000141934	2413	1714	770	673	1259	771
ENSG00000141946	0	0	0	0	0	0
ENSG00000141956	845	658	718	655	609	479
ENSG00000141959	13964	11769	18032	18112	13096	13115
ENSG00000141965	105	91	136	102	96	95
ENSG00000141968	62	54	2	3	319	247
ENSG00000141971	1770	1413	1593	1519	1146	1091
ENSG00000141977	1	1	0	0	2	0
ENSG00000141979	0	0	0	0	0	0
ENSG00000141985	9774	8287	8364	9261	6925	6677
ENSG00000141994	856	630	811	665	491	411
ENSG00000142002	4410	3792	3122	3503	3384	3288
ENSG00000142025	0	0	0	0	0	0
ENSG00000142039	1591	1257	1251	1085	1138	931
ENSG00000142046	82	48	65	55	82	59
ENSG00000142065	208	159	313	248	152	113
ENSG00000142082	724	565	861	750	731	617
ENSG00000142089	3119	3154	2918	3929	3357	4063
ENSG00000142102	864	746	1285	1277	1273	1250
ENSG00000142149	9	16	0	1	3	1
ENSG00000142156	8106	4664	8670	7359	19817	15749
ENSG00000142163	0	0	0	0	0	0
ENSG00000142166	4408	4228	4311	4449	3819	3291
ENSG00000142168	12601	11068	8513	8680	10170	8901
ENSG00000142173	10103	7225	5749	4948	22692	19681
ENSG00000142178	262	362	566	945	1159	1862
ENSG00000142182	7	1	5	0	2	0
ENSG00000142185	66	39	29	28	158	152
ENSG00000142186	5159	3799	5524	5464	5586	5105
ENSG00000142188	1500	1388	2082	2258	1511	1518
ENSG00000142192	137143	99582	160774	149559	127939	97308
ENSG00000142197	7517	5839	8500	8021	5736	5273
ENSG00000142207	4166	2901	2867	2788	2996	2545
ENSG00000142208	12121	10576	8183	8253	9121	8568
ENSG00000142224	0	0	0	0	0	1
ENSG00000142227	6815	5809	7859	8794	7163	6206
ENSG00000142230	17753	17936	7995	8814	7854	7429
ENSG00000142233	0	2	0	1	6	3
ENSG00000142235	21	20	14	7	100	87
ENSG00000142252	348	354	312	335	257	256
ENSG00000142273	1	2	1	2	25	21
ENSG00000142279	1634	1324	705	811	774	778
ENSG00000142303	81	49	18	16	223	191
ENSG00000142319	0	5	0	0	1	1
ENSG00000142327	3491	3178	2725	3075	2804	3031
ENSG00000142330	1941	1463	1572	1488	1623	1360
ENSG00000142347	23	19	9	12	44	24
ENSG00000142396	771	648	592	499	636	474
ENSG00000142405	1	0	0	0	1	2
ENSG00000142408	752	544	335	367	1061	767
ENSG00000142409	1662	1318	1428	1551	1325	1220
ENSG00000142444	766	631	653	603	570	566
ENSG00000142449	0	2	1	1	1	3
ENSG00000142453	2376	1914	2530	2923	2426	2285
ENSG00000142459	2478	1773	1554	1686	2188	2243
ENSG00000142484	0	1	0	0	0	0
ENSG00000142494	128	144	72	142	49	63
ENSG00000142507	4667	3394	3795	3839	3922	3651
ENSG00000142511	0	0	0	0	0	0
ENSG00000142512	11	9	0	0	1	0
ENSG00000142513	2	2	0	2	5	4
ENSG00000142515	0	2	0	0	0	0
ENSG00000142528	995	885	801	657	709	536
ENSG00000142530	97	88	73	73	104	77
ENSG00000142534	25141	18736	29676	26374	19829	17110
ENSG00000142538	0	0	0	0	0	0
ENSG00000142539	0	0	0	0	0	0
ENSG00000142541	7863	5400	13220	9371	6366	4792
ENSG00000142544	302	194	207	204	232	207
ENSG00000142546	3240	2272	2453	2262	2507	2106
ENSG00000142549	1	1	0	3	7	3
ENSG00000142552	89	48	42	31	1985	1994
ENSG00000142556	450	352	642	553	504	392
ENSG00000142583	35	25	24	16	154	214
ENSG00000142599	6253	5703	4329	4267	3515	3531
ENSG00000142606	1	1	0	1	4	0
ENSG00000142609	12	15	3	1	1	3
ENSG00000142611	0	1	1	0	1	2
ENSG00000142615	1	0	0	0	0	0
ENSG00000142619	113	113	3	1	13	16
ENSG00000142621	20	9	4	4	16	9
ENSG00000142623	555	395	593	478	463	352
ENSG00000142627	15957	11443	14928	14843	16626	12743
ENSG00000142632	560	451	432	360	572	574
ENSG00000142634	3729	3015	4911	4575	5026	4102
ENSG00000142655	1810	1271	1519	1375	1609	1364
ENSG00000142657	8915	7316	8166	8183	8701	6795
ENSG00000142661	2751	2573	1547	1909	132	111
ENSG00000142669	6980	5193	8564	9930	10702	10496
ENSG00000142675	257	203	10	10	478	447
ENSG00000142676	32928	25055	42467	38253	33626	27677
ENSG00000142677	126	125	4	10	8	3
ENSG00000142684	5	1	8	4	5	6
ENSG00000142686	1824	1536	818	909	1359	1205
ENSG00000142687	7122	5411	7737	7889	6521	6223
ENSG00000142694	317	238	494	486	456	422
ENSG00000142698	0	0	0	0	0	0
ENSG00000142700	3	6	1	2	1	0
ENSG00000142731	946	1246	153	193	250	240
ENSG00000142733	3422	4148	1677	2044	1657	2038
ENSG00000142748	8	7	2	2	2	3
ENSG00000142751	1922	1445	1972	1880	1899	1681
ENSG00000142765	1193	678	298	228	3284	2470
ENSG00000142784	2759	2262	2932	2589	2810	2397
ENSG00000142789	2	1	0	0	0	0
ENSG00000142794	353	334	272	318	648	531
ENSG00000142798	113846	78528	108802	115220	163930	158713
ENSG00000142856	917	816	431	339	505	341
ENSG00000142864	12528	11558	10961	11903	10224	8885
ENSG00000142867	2068	1663	1909	2080	2278	1600
ENSG00000142871	71131	59656	75529	81092	58137	54753
ENSG00000142875	2246	2298	1871	1983	2247	2462
ENSG00000142892	2974	2744	3411	3307	2956	2521
ENSG00000142910	15569	8304	7733	6061	19592	13492
ENSG00000142920	170	96	325	284	341	219
ENSG00000142937	8160	6942	11167	10336	8107	7104
ENSG00000142945	1754	2261	60	56	137	103
ENSG00000142949	35067	26446	40697	45007	39024	34854
ENSG00000142959	16	10	21	15	16	14
ENSG00000142961	980	612	1063	887	1239	920
ENSG00000142973	16	173	0	5	9	47
ENSG00000143001	0	0	3	2	1	3
ENSG00000143006	0	0	0	0	0	0
ENSG00000143013	2333	1543	2155	1360	2463	1823
ENSG00000143028	25	24	31	31	15	10
ENSG00000143032	0	0	1	0	0	0
ENSG00000143033	2563	2107	2112	1893	1705	1248
ENSG00000143036	1283	1043	1376	1454	734	601
ENSG00000143061	6566	4445	9925	8083	6464	5255
ENSG00000143067	1627	906	1077	735	1058	571
ENSG00000143079	4885	3557	8171	6905	5756	4424
ENSG00000143093	2655	1970	2806	2587	2893	2259
ENSG00000143105	0	0	0	0	0	0
ENSG00000143106	5964	4859	6460	6539	5783	4602
ENSG00000143107	3	1	0	2	1	1
ENSG00000143110	6	13	13	24	21	16
ENSG00000143119	1	1	2	0	1	0
ENSG00000143125	0	0	0	2	0	0
ENSG00000143126	5731	4291	3941	4003	5284	5261
ENSG00000143127	55	454	18	274	31	172
ENSG00000143147	3064	2959	1874	2085	2113	1684
ENSG00000143149	2994	2937	2937	3242	2857	2489
ENSG00000143153	5457	6194	3549	4977	6661	7728
ENSG00000143155	3123	2738	3254	3279	3176	2726
ENSG00000143156	621	493	957	822	1021	735
ENSG00000143157	5559	5261	4516	4590	4007	3715
ENSG00000143158	1912	1936	1514	1674	1022	994
ENSG00000143162	2620	2487	3396	3643	2624	2639
ENSG00000143164	4550	4203	5396	6111	4766	4602
ENSG00000143167	94	51	0	2	19	12
ENSG00000143171	0	0	0	0	0	0
ENSG00000143178	204	162	184	213	219	151
ENSG00000143179	7064	6151	3312	3175	4018	2994
ENSG00000143183	5115	4067	5781	5647	5556	4710
ENSG00000143184	0	0	0	0	1	0
ENSG00000143185	0	0	0	2	1	4
ENSG00000143190	1616	1197	1530	1268	1259	1026
ENSG00000143194	38	37	10	15	51	41
ENSG00000143195	7074	6392	1787	1945	1639	1370
ENSG00000143196	0	0	0	0	0	1
ENSG00000143198	4509	4857	3958	5462	5378	5170
ENSG00000143199	7	5	14	7	7	9
ENSG00000143207	2358	2118	2422	2447	2194	1814
ENSG00000143217	677	465	317	172	83	34
ENSG00000143222	2957	2541	3473	3264	2955	2520
ENSG00000143224	1003	819	1266	1265	1141	1002
ENSG00000143226	4	3	8	1	0	0
ENSG00000143228	617	838	22	17	48	54
ENSG00000143248	1676	737	511	301	159	96
ENSG00000143252	4365	3681	5394	5039	4752	4076
ENSG00000143256	3258	2212	2420	2290	3104	2112
ENSG00000143257	22	17	16	28	20	21
ENSG00000143258	959	730	984	787	910	746
ENSG00000143278	1	0	0	0	0	0
ENSG00000143294	3389	2646	2950	2853	2895	2412
ENSG00000143297	0	0	0	0	1	0
ENSG00000143303	785	617	517	486	611	521
ENSG00000143314	2458	2123	2398	2686	2570	2389
ENSG00000143315	903	779	1321	1230	1029	815
ENSG00000143318	32	28	18	7	13	7
ENSG00000143319	2640	2245	2604	2367	2523	2022
ENSG00000143320	139	88	162	97	416	212
ENSG00000143321	18733	15067	18157	16631	13751	10353
ENSG00000143322	6080	4647	4638	4391	6916	4715
ENSG00000143324	2652	2327	2933	3320	2963	2655
ENSG00000143333	10	8	2	5	9	2
ENSG00000143337	3744	3218	3490	3322	3646	2869
ENSG00000143340	86	23	197	114	2484	1292
ENSG00000143341	4253	1926	6167	5931	1784	1152
ENSG00000143344	2819	2203	1088	898	1287	875
ENSG00000143353	788	719	726	756	554	437
ENSG00000143355	2	2	0	0	6	6
ENSG00000143363	1688	1276	1929	1950	1305	1052
ENSG00000143365	2	1	3	3	1	2
ENSG00000143367	7247	6303	5968	6730	8084	8113
ENSG00000143368	5324	4588	3905	4237	3235	3341
ENSG00000143369	5066	3774	525	523	2064	1995
ENSG00000143373	2338	1673	2326	2010	2089	1948
ENSG00000143374	1781	1541	1633	1416	1640	1376
ENSG00000143375	157	193	232	205	211	163
ENSG00000143376	2041	1477	1880	1668	1401	1133
ENSG00000143379	1423	1156	1482	1407	1300	1043
ENSG00000143382	631	954	275	388	321	707
ENSG00000143384	16710	16150	16560	19384	17141	16543
ENSG00000143387	299	212	162	145	217	164
ENSG00000143390	5550	4313	4463	3794	4372	3462
ENSG00000143393	4783	3524	4788	4435	4843	4150
ENSG00000143398	5858	5236	5412	5841	5710	4811
ENSG00000143401	3576	3712	2927	2735	2576	2050
ENSG00000143409	3026	1875	1891	2653	1506	1464
ENSG00000143412	666	444	349	423	283	242
ENSG00000143416	287	190	319	265	481	418
ENSG00000143418	4804	4197	3897	4595	3982	3900
ENSG00000143420	8738	7403	6609	6650	7026	6002
ENSG00000143429	1107	951	1088	1054	667	541
ENSG00000143434	381	220	287	237	259	192
ENSG00000143436	1203	1008	1006	930	1050	775
ENSG00000143437	3168	2588	2958	2929	2943	2668
ENSG00000143442	4941	3744	4400	4200	3748	3228
ENSG00000143443	191	143	118	76	105	110
ENSG00000143450	36	19	31	27	25	20
ENSG00000143452	1	1	0	0	0	0
ENSG00000143457	1568	1220	2675	2319	1697	1393
ENSG00000143458	551	481	487	481	482	407
ENSG00000143469	629	486	1354	1066	741	475
ENSG00000143473	2192	1466	2801	2004	1867	1157
ENSG00000143476	4079	4689	196	176	687	522
ENSG00000143479	671	421	375	291	447	241
ENSG00000143486	3348	2659	2969	2791	2888	2569
ENSG00000143493	2007	1816	710	758	981	861
ENSG00000143494	314	167	140	104	80	37
ENSG00000143498	424	377	382	315	362	230
ENSG00000143499	4511	4821	4363	6126	3656	4053
ENSG00000143502	4866	2069	4059	2447	1439	479
ENSG00000143507	5974	2912	3015	2170	3611	1903
ENSG00000143512	55	19	33	34	81	48
ENSG00000143514	7610	4743	16779	10676	12293	7018
ENSG00000143515	3303	2299	3137	2945	2720	2132
ENSG00000143520	130	47	45	19	40	16
ENSG00000143536	7	13	0	1	0	0
ENSG00000143537	8677	8414	3686	4020	7047	6806
ENSG00000143543	3601	2921	3831	3448	3464	3185
ENSG00000143545	4607	3334	5909	4574	4875	3667
ENSG00000143546	0	0	0	0	0	0
ENSG00000143549	26267	27044	22652	27875	22519	22749
ENSG00000143552	1	1	3	1	4	0
ENSG00000143553	2001	1684	1874	1920	1862	1666
ENSG00000143554	268	261	119	126	125	111
ENSG00000143556	0	0	0	0	0	0
ENSG00000143569	13754	10537	11228	11205	9691	8544
ENSG00000143570	10160	9327	10550	9666	8497	7846
ENSG00000143575	2484	2265	2209	2155	2818	2465
ENSG00000143578	498	468	333	265	250	177
ENSG00000143590	15	29	60	73	58	63
ENSG00000143595	0	0	0	0	0	0
ENSG00000143603	34	22	21	14	91	50
ENSG00000143612	7140	5905	6698	6337	6914	5987
ENSG00000143614	2065	1747	1632	1532	1541	1327
ENSG00000143621	12995	11655	10113	9848	9367	7075
ENSG00000143622	2722	2099	2511	2376	2430	2018
ENSG00000143624	6569	5773	5319	4808	5054	4588
ENSG00000143627	1	0	2	1	2	0
ENSG00000143630	1203	1156	720	713	666	493
ENSG00000143631	48681	23262	65979	47259	4501	2826
ENSG00000143632	5	5	14	13	125	270
ENSG00000143633	665	579	623	640	674	451
ENSG00000143641	17633	13512	13012	14320	15800	14882
ENSG00000143643	1243	1288	916	970	1054	861
ENSG00000143653	4399	4299	3358	3406	3621	3416
ENSG00000143669	1323	769	1116	906	1036	733
ENSG00000143674	755	661	1417	1238	848	586
ENSG00000143702	4373	3685	3567	3629	4438	3336
ENSG00000143727	4408	4013	4255	4315	4652	3979
ENSG00000143740	1715	1191	1474	1363	1415	1183
ENSG00000143742	9487	8922	9668	9842	8325	6947
ENSG00000143748	1915	1828	1443	1394	1380	1111
ENSG00000143751	1803	1481	1688	1528	1579	1402
ENSG00000143753	13775	14179	9850	14630	10064	12818
ENSG00000143756	3255	2361	3152	3002	3006	2229
ENSG00000143761	19565	15967	18843	19044	18038	16873
ENSG00000143768	0	1	0	0	1	0
ENSG00000143771	3251	2985	2666	3068	3087	2626
ENSG00000143772	483	344	375	404	171	140
ENSG00000143774	7264	6253	7675	8961	8159	8208
ENSG00000143776	5288	4703	2817	3019	4095	4009
ENSG00000143786	2872	1526	1619	1634	1825	1058
ENSG00000143793	1871	1926	1131	1169	1092	1010
ENSG00000143797	2415	2309	1832	1975	2572	2167
ENSG00000143799	11933	11138	7808	8761	7550	6868
ENSG00000143801	438	408	850	998	756	853
ENSG00000143811	1491	1323	1071	967	1055	904
ENSG00000143815	4248	4240	2156	2611	2507	2155
ENSG00000143816	85	116	31	31	248	250
ENSG00000143819	4073	3541	5714	5762	3232	2867
ENSG00000143839	3	3	0	1	3	3
ENSG00000143842	460	394	365	366	462	376
ENSG00000143845	796	691	813	701	830	780
ENSG00000143847	782	497	2178	2297	1971	1961
ENSG00000143850	2898	1971	1421	1224	1119	681
ENSG00000143851	4	2	3	5	2	4
ENSG00000143858	10	23	6	16	24	24
ENSG00000143862	2590	2260	2547	2716	2623	2470
ENSG00000143867	56	46	12	15	30	42
ENSG00000143869	16	15	7	1	6	7
ENSG00000143870	14059	12177	24297	26311	17038	15932
ENSG00000143878	8985	6692	21138	16814	12595	8308
ENSG00000143882	40	24	49	44	39	28
ENSG00000143889	1295	1111	918	1119	1382	1092
ENSG00000143891	47	33	2	7	65	51
ENSG00000143919	157	122	280	344	213	209
ENSG00000143921	0	0	1	0	0	1
ENSG00000143924	4268	4310	3980	4199	3498	3179
ENSG00000143933	25802	21892	27587	30371	27662	22629
ENSG00000143942	282	316	111	183	154	168
ENSG00000143947	1756	1552	2992	2808	2179	1834
ENSG00000143951	239	149	363	288	299	245
ENSG00000143952	1146	948	1537	1540	1255	1116
ENSG00000143954	0	0	0	0	0	0
ENSG00000143970	2659	2229	3192	2955	2943	2135
ENSG00000143971	918	809	1100	1060	996	854
ENSG00000143977	764	727	691	665	621	474
ENSG00000143994	8	4	11	7	7	7
ENSG00000143995	155	101	197	178	322	304
ENSG00000144010	1	2	1	1	0	1
ENSG00000144015	2	0	0	3	1	2
ENSG00000144021	4783	3937	4310	4031	4273	3478
ENSG00000144026	812	756	1051	982	866	808
ENSG00000144028	20147	15667	17042	15514	15209	12702
ENSG00000144029	3392	2895	2804	2937	3029	2577
ENSG00000144031	5	8	2	7	16	12
ENSG00000144034	1020	878	843	884	843	669
ENSG00000144035	11	1	19	2	1	2
ENSG00000144036	1829	1525	2539	2745	2628	2315
ENSG00000144040	1303	1200	791	718	793	638
ENSG00000144043	3978	3345	5314	5196	4655	4218
ENSG00000144045	14	23	6	1	4	1
ENSG00000144048	1566	1376	1823	1784	1793	1373
ENSG00000144057	1088	1083	1751	1558	182	153
ENSG00000144061	164	109	266	262	263	209
ENSG00000144063	132	287	64	196	744	865
ENSG00000144115	849	613	836	787	1198	1051
ENSG00000144118	3974	3563	3858	4271	5146	4248
ENSG00000144119	0	1	0	1	1	0
ENSG00000144120	559	396	583	503	526	445
ENSG00000144130	0	1	0	0	0	0
ENSG00000144134	1050	785	1357	1181	1325	1063
ENSG00000144136	8853	8666	2770	3652	5188	4048
ENSG00000144152	220	100	32	15	63	39
ENSG00000144158	325	333	287	312	322	264
ENSG00000144161	650	498	562	523	612	443
ENSG00000144182	111	83	122	117	91	80
ENSG00000144188	0	0	0	0	0	0
ENSG00000144191	2	0	3	1	9	5
ENSG00000144199	75	53	58	79	100	94
ENSG00000144214	13	19	12	20	6	18
ENSG00000144218	224	124	589	393	106	64
ENSG00000144224	9929	7769	9175	8627	9175	7125
ENSG00000144227	69	56	2	4	12	2
ENSG00000144228	1477	1210	1165	1029	1230	908
ENSG00000144229	5	2	8	5	5	0
ENSG00000144230	74	104	13	16	181	266
ENSG00000144231	1758	1641	830	835	986	778
ENSG00000144233	2846	2342	2671	2795	2967	2612
ENSG00000144278	191	131	216	178	177	138
ENSG00000144283	8384	6833	9560	7989	6043	4394
ENSG00000144285	1	2	0	1	1	1
ENSG00000144290	31	44	7	8	12	12
ENSG00000144306	1596	1326	1254	1342	1211	1037
ENSG00000144320	2327	2510	2198	2813	2275	2463
ENSG00000144331	27	23	14	7	6	8
ENSG00000144339	34	15	2	1	30	7
ENSG00000144354	3527	3269	638	666	1025	821
ENSG00000144355	652	576	148	150	242	162
ENSG00000144357	1966	1643	1576	1792	2040	1965
ENSG00000144362	100	125	109	96	80	62
ENSG00000144366	8992	6619	8705	7935	2463	1727
ENSG00000144369	486	441	586	504	589	502
ENSG00000144381	11611	10941	7985	8725	9132	7436
ENSG00000144395	574	673	250	189	168	152
ENSG00000144401	1022	861	855	665	665	493
ENSG00000144406	4	5	3	0	2	4
ENSG00000144407	1	0	73	31	8	1
ENSG00000144410	1	0	5	4	1	2
ENSG00000144426	1448	1292	1411	1635	1578	1387
ENSG00000144445	859	664	850	772	663	529
ENSG00000144451	938	808	742	727	889	804
ENSG00000144452	6621	5270	1667	1675	2232	1593
ENSG00000144455	3114	2633	4101	3893	3207	2954
ENSG00000144460	32	26	6	9	58	37
ENSG00000144468	1373	1078	1630	1607	1449	1321
