"Cell_types"	"Human"	"Theria (Live birth Mammals)"	"Mammalia (Placental mammals, Marsupials and Monotremes)"	"Amniota (Four limbed vertebrates with terrestrial eggs)"	"Euteleostomi (Bony vertebrates)"	"Chordata (Have a notochord/spinal column)"	"Deuterostomia (Mouth comes second, after anus)"	"Coelomata (Body cavity forming)"	"Bilateria (Bilateral symmetry forming)"	"Eumetazoa (True tissue forming animals)"	"Opisthokonta (Animal-like and Fungi-like)"	"Eukaryota"	"Cellular organisms"
"mast cell - stimulated"	-1.63961388682219	-1.63633477238413	-1.66305076826362	-0.111336109824025	-1.51720068802608	0.371494512600621	-1.82729361867148	-2.01496982351681	-2.98680600773604	-0.529143555785037	-0.394423262566255	2.24695188124102	0.877373175179256
"mature adipocyte"	1.10643951605781	-0.242762377107798	0.323600922512766	-0.148674760057167	1.00457530506702	0.141627388919281	1.39414309551506	-0.234740469947885	-0.250065118778511	0.902884100885409	0.0620081659963915	-0.870909333745712	-0.218533068529065
"mcf7 breast cancer cell line response to egf1"	-1.12424559783024	-0.944320796846861	0.845004786850021	0.358453961577897	-1.03357798939429	-1.05208786588284	0.0975683476715694	-0.203146438686704	1.92727546259153	-0.78034418794946	-0.310040413603461	0.655925683364198	0.555213261262662
"mcf7 breast cancer cell line response to hrg"	-1.10815771800011	-0.799708256485364	0.89961044671722	0.396104692205038	-1.05025152693552	-0.855019740945792	0.147943611739395	-0.0772456779448027	1.48950283847693	-0.530785876517501	-0.749335697650143	0.413567311819492	0.577054733693773
"medial frontal gyrus - adult"	0.500247913223659	0.560936922673146	-0.0861377643351602	0.676520888677555	0.708993332125996	0.959679721128524	0.89014907489604	1.69170564648834	0.561861313967076	1.24281472832074	1.05952170243877	-0.9686601242054	-1.13561506679648
"medial temporal gyrus"	1.22169792131136	1.45260230007561	-0.362478693328355	1.34727773516069	1.08269278724899	0.655850854126255	0.811340755360305	2.12529575008263	0.57166730920073	1.83037686758665	1.83974151283358	-0.998235352528268	-1.81537544191704
"medial temporal gyrus - adult"	-0.0981583661486067	0.291003030100894	-0.0210146614544404	0.594245775541639	0.893027791782551	1.05846120082327	0.691650943631072	1.58820714426426	0.214510847096688	1.00281721724543	1.2671751784677	-0.728830822386135	-1.12952391500931
"medulla oblongata"	0.887320871119824	1.87339889248229	0.855356928655329	1.30054629264346	1.59139004714207	0.930118479611474	0.495339395890675	1.54225555375065	0.0911901370075606	1.30793995123288	1.04244160574302	-1.07238934594522	-1.60640212328396
"medulla oblongata - adult"	0.741162242826156	1.35970286123435	1.12300351108327	0.718168710882219	1.51740093314771	1.27429059227619	0.219136134122439	1.09311243719398	0.405168640095361	0.603244720504438	1.19564050819575	-1.21080529647531	-1.15148502542528
"melanocyte"	-0.808057216873598	-0.869895341647959	-0.847484984606553	0.250898600346672	-1.04122026861642	-0.925659367166673	0.898639711427606	-0.929826155956894	-0.304222765580498	-1.16163997008819	0.636138393904242	0.874449484270024	0.664190415213823
"melanocyte - dark"	-1.43018653635474	-1.14801078756438	-0.522395924651689	-0.458356830831724	-1.43387870096687	-1.22884480456443	0.353535102861255	-1.57227587546347	0.190138968784393	-0.72847371695764	-0.0931414380523105	1.35675097937734	0.969018202928473
"melanocyte - light"	-0.974613813485364	-1.09102870600302	-0.34958120957244	-0.508692019076563	-0.759953635610542	-1.79104028318399	-1.1789792859971	-1.02880770261265	-1.21137870984336	-1.18090731136668	0.589625770251295	0.476740767163186	1.12568451463576
"meningeal cells"	0.622687056836561	0.182466864774253	-0.870191880135164	-0.394688670068594	-0.374314846523755	-0.402677445969943	0.239173423014539	-0.23718549788071	-0.836975846390983	-0.886117045967355	0.332261473946806	0.0457511553978019	0.383904165709166
"mesenchymal precursor cell - adipose"	0.303394687866744	-0.732223947544333	0.736183017713641	-1.29813584012068	-0.0694123602443326	0.10386313464969	-0.00282280903096015	-0.390092379385635	-1.25949018356058	-0.79501564510547	-0.918722830818745	0.161281561419376	0.670798587687881
"mesenchymal precursor cell - bone marrow"	0.314776648145498	-0.316354083213088	0.757645670833261	-1.13011444667471	0.770935243593218	0.551217279761321	0.0169770948824155	-0.181333205104958	-0.225947898186783	-0.34131555166441	-1.31659615528812	-0.507725388757308	0.391631746727676
"mesenchymal precursor cell - cardiac"	0.121262696439887	-0.0815781813513813	-1.06968994016181	-0.550923275161527	0.537471730832845	0.229284620458357	-0.0198494913333896	0.198702500515676	0.310977131761118	0.0459303170914184	-1.12283542131111	-0.386202854850043	0.123595655577447
"mesenchymal precursor cell - ovarian cancer left ovary"	0.12463954246324	-0.169017155057568	0.399109298847811	-0.696731025371907	0.599784497823092	0.635093586337261	0.586619202270569	0.0335271456752327	0.31927704021081	0.57553445229969	-0.576088549476128	-0.439282137998568	-0.0901829297764466
"mesenchymal precursor cell - ovarian cancer metastasis"	0.57684976234439	-0.281437791835078	0.580948359187607	-0.748762246579202	0.577822393147015	0.467894662283012	0.472875934127466	0.207392816733052	0.0644103883111485	0.0157920294425921	-0.423275209408315	-0.521671799998081	0.0481830076261117
"mesenchymal precursor cell - ovarian cancer right ovary"	0.187877787534657	-0.339562215681461	0.518355938672664	-0.934922301539283	0.50941500975565	0.253261103100974	0.40871673809962	0.127632956476034	-0.0120768051722522	-0.0581864455454479	-0.477180727356644	-0.307252463481738	0.116071071320195
"mesenchymal stem cells - adipose"	0.338422423553207	-1.49147302900179	-1.9361742898288	-1.46926416483751	-0.580911191841537	-1.44798815757177	-0.302783162549734	-1.22638695314054	-2.15100584495054	-1.84668590501293	-1.39504689880619	-0.0159214135554811	1.83277368488768
"mesenchymal stem cells - amniotic membrane"	0.186705022556413	-0.0547147901625413	0.516144487630626	-0.325905613799598	0.39444560880873	0.520964050680445	0.100317680653282	-0.170200544442772	-0.987991562087047	0.265103744423668	-0.807599547772284	-0.0991936536585152	0.0127520529253013
"mesenchymal stem cells - bone marrow"	-0.423511873535545	-0.627010494577775	-0.806755635692576	-0.978361189456928	-0.179386219443878	-0.168476834313618	0.00376194579847185	-0.259419218104598	-0.747399102236268	-1.18930342870149	-0.227271574419893	-0.167428596087462	0.793875049457546
"mesenchymal stem cells - hepatic"	0.824739752403114	-1.40740610190336	-1.86885777095611	-2.33743463800738	-0.206451628585372	0.773803070398794	-1.30266369239903	-0.964919064197499	-1.46767405846801	-0.678249614104668	-1.76461039078901	-0.379136883255931	1.35927676177965
"mesenchymal stem cells - umbilical"	0.571976087075863	-0.525102248452187	-0.432266447898029	-0.907178116715425	-0.340159199370249	-0.664991973484478	-0.565701051573299	-1.00099556445322	-1.85596450521852	-1.0850892488002	-0.651047285247088	-0.3218764399695	1.18413588710955
"mesenchymal stem cells - vertebral"	-0.329151011571831	0.146119255710382	-1.23790270838865	0.610261496392009	-0.0319906730184988	0.581720155438944	0.626685890035417	-0.0403896079741403	0.476915271790037	-0.224420223074275	0.138738212295647	-0.1825026549905	-0.0469165834338442
"mesenchymal stem cells - wharton's jelly"	0.375916027305933	-0.0508327314429118	0.239942604942515	-0.204220973525703	0.849224460201091	1.06736653019315	1.29124021330295	0.39188053693411	-0.352294587935467	-0.056285538608647	-0.584252670172767	-0.381275697803816	-0.270868476305383
"mesenchymal stem cells (adipose derived)"	-0.0206362763732189	-0.0567242136341924	-0.747044522206068	-1.10010275756646	0.368957065641291	0.0638187685629937	-1.21021423461254	-0.662887921250444	-1.68628091898827	-0.755710941279001	-2.18561208491028	-0.237450004503021	0.905007006710925
"mesenchymal stem cells (adipose derived) adipogenic induction"	0.758236075057837	-1.0341556759285	-1.93155985930838	-1.46596466488033	-0.0423407048006998	-0.801957345613954	-1.3797896232038	-1.8450225267424	-2.14423930988841	-1.83147096411656	-2.7809781864321	0.593645820699834	1.69094485600539
"mesothelial cells"	-0.0693514570139402	-0.251581810862494	0.719592059212915	-0.832142466447457	0.0892228661954016	0.363999871342421	0.298430821081366	0.0179861558943461	-0.269348888307985	0.325125619302097	-0.84739902284002	-0.238632266116114	0.16962795548505
"middle temporal gyrus"	1.03561651064757	1.24749394517328	-0.213516527141624	0.967632017959892	0.944592583080249	0.885175394413465	0.464732419631638	1.83659500163765	0.375074914023428	1.93155702668196	1.60332841273612	-1.01748455354846	-1.60285108959237
"migratory langerhans cells"	-0.457283343417408	-2.00262170114612	-0.103359631137991	-0.52330584518197	-1.44786112816353	-1.0460931809524	-2.05777252012218	-1.4931121888156	0.827365914692778	-0.353792135855251	-0.547276954145618	2.18564719940805	0.807971801557536
"monocyte-derived macrophages response to lps"	-0.790708905761369	-1.96056041265684	-1.73994302822706	-1.898486402703	-0.908073530109768	-2.30624774596503	-1.52510215069273	-1.75869122939546	-0.0463827987145222	-1.03624830692955	-0.846728948742848	2.01743438574275	1.31760695735268
"monocyte-derived macrophages response to mock influenza infection"	-0.752734070577208	-2.13463513421543	-1.67549572518047	-1.28286870193333	-1.88824992536472	-2.05040123142926	-1.84005009020298	-1.80879464372305	0.0796233418898433	-2.06776826494524	-1.26795058858877	0.750916271946585	2.32948006325368
"monocyte-derived macrophages response to udorn influenza infection"	-1.66376506529747	-2.84623785210862	-2.66276814381187	-1.70338242357183	-1.8089021167257	-1.62021295780173	-4.57053117494645	-3.4015601521859	-0.0296065076280935	-3.13686063117777	-3.30901877169704	-1.24442250241808	4.36001174713198
"multipotent cord blood unrestricted somatic stem cells"	0.189051421227699	-0.146098077344487	-0.973819423358698	-0.475843385508518	0.624469573221789	0.391345231423219	1.33006226995829	0.130453037249407	-0.00937243654551715	-0.316017769532322	-0.904593569667619	0.0550809272965903	-0.0527433149138333
"mycosis fungoides"	-0.543376365552582	-0.968224719843244	0.45271689749082	-0.21386302715798	-1.00996727934841	-0.497432221878974	0.341434660243876	-0.48139815489465	0.870591089051877	-0.335262980867959	-0.113088349629342	0.791602018787086	0.452991286636004
"myoblast"	0.59155134476598	-0.840692810391234	0.605898496113649	-0.270896192036052	-0.194615793336085	0.225006119855982	0.498450607750726	-0.000372684275060835	-0.892937008589399	-0.46163016891718	-0.688163037274536	0.359462425514196	0.259515540916603
"myoblast differentiation to myotubes"	0.780645096145805	0.522904339360731	-1.10439705501567	-0.281696892763978	1.14171975114304	0.302002171688801	0.827395536062334	0.367213537268056	0.250658295716326	0.385614989853466	-0.399910240463688	-0.199300067466939	-0.545861487906331
"nasal epithelial cells"	0.586191277956608	0.0240592327558613	-0.916644771437881	-0.585664016890566	-0.0892852852319044	0.899156895003061	-0.441671900486113	-0.191004338673459	-0.409393798315306	0.250772112137504	-0.272524710227326	0.179633799470176	-0.0298239132879256
"natural killer cells"	-0.372403532306163	-0.420611020406066	0.867229671675209	0.858284816709603	-1.01598895297383	-0.744098712706174	-0.854306320558935	-0.364873786884275	-0.100964908781379	-0.179575291850395	1.00587442807792	1.74133628044097	-0.220571809316503
"neural stem cells"	-0.553376370732247	-2.26051429874461	2.26767792544716	-0.304490145174835	-0.586923140122273	-0.89129564930697	-0.437513899554152	-0.975233288715234	1.0767465302501	-0.211202293787215	-2.44438229971222	1.59178333968626	0.764652882365093
"neurons"	0.777941841902307	-2.38658880782447	-0.900407907123171	-0.72865031871843	-1.38459571119546	-0.584914723987439	-1.97968761167187	-1.36518826039186	-0.632172802882224	-1.33617833159805	-3.35303914142147	-0.0447640588556419	2.24554868380486
"neutrophil pmn"	-0.913551919609865	-1.95616168123804	0.390622205984387	-1.29882347357133	-1.50336899995576	-1.09726780797526	-3.91800086226853	-1.36368791802146	-3.50282879606333	0.041038427190684	0.037116265622323	1.74954624701484	1.11894293666351
"neutrophils"	-1.18321034535818	-0.352342206123963	-2.91454695826284	-0.610602046492156	-0.367961065651533	-0.510162304380227	-1.02525363809363	0.148200565404798	-1.51445837799786	1.18672309319754	2.35863572914144	3.12717044569882	-1.31787025105082
"nucleus accumbens"	1.0064688350719	2.08270781766266	-0.623383317555141	1.56784995073146	1.44753117424003	0.91077305992198	0.972505791146415	2.11051053655041	0.561599235054185	2.11003953693493	1.01030103880336	-1.52169947407196	-1.82247476669593
"nucleus pulposus cell"	-0.0113925701833454	0.163204562229022	-0.732337448811193	-0.125857689298833	0.0328015052567456	0.799549105118183	0.741020697151675	-0.828262458000505	-1.15551172758596	-0.300631741383133	-0.772710084538019	-0.51258747760902	0.496701512248211
"occipital cortex"	1.0844860728607	1.16437081312253	-0.149718985135179	1.29897723905696	0.729327238081525	0.382622976312098	0.811941778061606	2.00245624636302	0.468626719160232	1.5937925801611	2.10677213973505	-0.540375287617555	-1.73866835009375
"occipital cortex - adult"	0.80161390868589	0.963528652318855	-0.107500099154833	0.794583233855121	0.682224858879419	1.04838575334774	0.589703111591309	1.70804203725449	0.530535891051641	1.30194268013276	2.05750056189834	-0.73311700649181	-1.46720111195925
"occipital lobe"	0.452263139324753	0.268506308459589	0.369511711461286	0.476976259361459	0.236953371890921	-0.459709548567642	0.256146732455113	1.43438560599662	0.755358574875021	0.632694724287648	0.401221404104464	0.00707328096883367	-0.782143397316253
"occipital pole"	0.224014486723008	1.79086273407355	-0.512317107551478	1.69548397147813	1.19986496549904	0.649066339180042	0.872776386777357	2.08681270374377	0.339739679596136	1.76120916316798	1.2235148605046	-1.54280374168404	-1.57173834313146
"olfactory epithelial cells"	0.203203138213895	-0.216594704774455	0.547254535883465	-0.306838545995619	0.9935531955338	0.561109948984491	0.438338707471053	-0.250715193377728	-0.465903665346141	-0.191366900854916	-0.945688273417437	0.0597832321172396	-0.0617502613664656
"olfactory region"	0.314892019910247	1.60154954020791	-0.372109139611126	1.59690064413917	0.973449152091855	0.641024957570826	0.799001368142795	1.60483731023408	0.971004644583988	1.63381954822461	1.43739784679258	-1.05423633621461	-1.5358077077497
"oligodendrocyte - precursors"	0.243873128535365	0.683405936450912	-1.35235729146158	0.0662720954978453	0.682105223823072	1.60998969870847	0.735108698980904	0.676651023714141	0.711417458773473	0.379061312918485	0.393203290828092	-0.807368656349428	-0.608076998129703
"optic nerve"	1.0401889367104	-0.835049165478064	-1.19181689298192	-0.719179003853764	0.00663918278730029	0.151587836263517	-0.469877906808121	0.265649004551929	-1.05949078101714	-0.517418601003142	0.624838767477695	0.442280437137074	-0.000339262825784668
"osteoblast"	-0.498996563917621	-1.05527013066883	-0.191849302969009	-0.939103841357232	-0.332910857700183	-1.14759657339445	-0.319265930466683	-1.31479398555826	-1.02291545168183	-1.26477152966346	-1.82127579689483	0.406319984721878	1.37244631220802
"osteoblast - differentiated"	0.354429837704706	-0.677277001875195	-1.91919537033825	-1.27643363402146	-0.488013373608902	-0.619376212090094	0.0859572462713407	-0.776838307091966	-0.973271778020223	-0.701970316064648	-1.96524536179536	-0.231972002315914	1.2540497086812
"ovary"	1.33784693199817	2.24781860859047	0.650869928202414	1.37882763698111	1.89722425662968	1.88401443714159	0.794977450262166	1.58763814794273	1.04550081147336	1.58153647049097	0.488213238494181	-1.77853607072277	-1.68050551051707
"pancreas"	-0.0028683147688185	-1.03321297298248	0.860628195215304	-1.40544398299357	-0.465676379007878	-1.84736604665489	-1.83074410535669	-2.24448598884919	-1.13783376201512	-1.14239042023613	-2.33121516043619	-0.565309167579374	2.23558519343619
"pancreatic stromal cells"	-0.0786075026862012	0.157663955876363	0.015851870356073	-0.0734884123525492	1.14616960739205	0.866578026392568	0.735108698980904	0.460406357347371	0.26556803898853	0.0181548662613354	-0.598322324151652	-0.405544032815016	-0.388171896539468
"paracentral gyrus"	1.09309843829448	1.78146342984491	-0.518369332360981	1.68852893279558	1.14449713273346	0.751282489085721	0.864711550217408	2.12387904062792	-0.0719568889637175	1.9054224360283	1.11287855359797	-1.28831633534417	-1.71293190756372
"parietal lobe"	0.890624623942348	0.327819900366535	0.516144487630626	0.741850183223235	0.338169358000896	-0.425633972488632	0.100317680653282	1.48188629782564	-0.0147791720457464	0.659002009113502	0.923863983582426	-0.0114822684029261	-0.931277271791852
"parietal lobe - adult"	-0.181143051769408	0.958401496457029	-0.177496627486658	1.40613509961021	0.89296077788827	1.06015201761385	1.0483562862811	1.58773288228052	-0.00220413462126806	1.28292122643079	1.43775947108399	-0.891637470921849	-1.36572452576757
"parotid gland"	2.21834574087059	-1.52173152580983	-1.4462006633954	-1.11891368230704	-0.88189528426438	-1.19412316568057	-2.42725137932503	-1.46451510121568	-2.08599957669627	-0.231119317985461	-2.25991621879738	-0.114800351432617	1.68547200526513
"penis"	2.00680483103508	1.0686130414488	1.59694672343557	0.19239862373626	2.00721276570094	0.350652058699675	0.935866054424869	1.32088622643374	0.961155490415249	1.30576643253429	-0.219219785696985	-1.78546036935541	-0.998031792963626
"pericytes"	-0.0117236964783384	-0.932394740243525	-0.0579899265127666	-1.22928661755066	-0.595233256869813	-0.342156741440715	-0.55099848163609	-0.66012103405136	-0.862975875944364	-1.74602624482902	-0.415761318860109	-1.71176082085298	1.84911239706129
"perineurial cells"	0.410633797319699	0.193850903897365	-1.14009945073737	0.128875233108435	-0.0558446776123017	0.501191012699025	0.773721290615982	0.0753651455061827	0.188609722591986	-0.17075039819794	0.201546057119455	0.142794675990992	-0.193770767501711
"peripheral blood mononuclear cells"	-0.41562772306111	-0.312059659523287	2.31729040266207	0.460348255783524	-0.981731009211907	0.134768732777553	-1.57237949958419	0.3772209091005	0.792855849901821	-0.126138173587139	1.1737001593133	1.25071667556599	-0.375952121722777
"pineal gland"	1.39721063105617	1.67420741316013	1.17709746280966	0.892380325886152	1.07934664215235	1.34385109059888	0.811941778061606	0.901517743943776	0.0362656737982475	0.71882290637622	0.568326081951283	0.0830937369417196	-1.49698244725426
"pineal gland - adult"	0.956935890739575	0.977389676796341	0.112164730608247	0.422039268172917	1.27230074822176	0.630061269361767	0.848640960149229	0.43522258409037	1.30634489366249	0.561320313844204	0.279270223268309	-0.159998406239077	-1.03377320928264
"pituitary gland"	1.15511383111112	2.05876263679831	0.810254766732959	1.26276792505397	1.25357189560544	0.985630128622716	0.707922200610023	1.77490387494034	0.85518623719434	1.69840477704958	0.375183952997613	-1.02584441158705	-1.65475423438462
"pituitary gland - adult"	1.29320336226307	1.74341316245362	-0.275798493511319	1.43803381845706	1.5452633219577	1.25849002250431	0.125771373408354	0.855790465627287	0.283745527371416	0.951548922551684	-0.014579523088617	-0.988725073115721	-1.2204368158549
"placenta"	0.966365653848817	1.53698127847568	0.984344754056502	0.355833377567197	1.40709469662097	2.37927361632527	0.358164704074169	1.1668263139028	1.08210452426517	1.55298673607292	0.831886893854092	-1.37658171740789	-1.41710590093418
"placental epithelial cells"	-0.942794775038209	-1.90102265515612	-0.268580810090375	-0.276869005645344	-1.1327562733797	-1.54884605337593	-1.10702172728382	-0.516379049999229	-1.67816725832508	-1.51846917391007	-0.023551967658465	-0.0458825759506614	1.52932895286049
"pons"	1.09934120817186	1.47644976985205	-0.510801732844349	1.44460281649867	1.48168276814856	0.875425453078113	0.367796395564079	2.04088779340251	-0.463804992826371	1.49405908725997	1.13920248934948	-1.24336622901984	-1.60594609932674
"postcentral gyrus"	0.819540212920129	1.57852489108114	-0.495596743468173	1.84139810313841	0.990562132121474	0.787887150534147	0.895056954304031	2.07017605938786	0.365620321940578	1.59454570499559	1.28197966362841	-1.29876076667289	-1.59034231880192
"preadipocyte - breast"	0.855272469697674	-0.572309378991566	-0.574150386192163	-0.661621376408747	0.542184955423247	0.624771809459374	-0.377465973227102	-0.155158204727541	-1.47970133156132	-0.432626360442748	-2.14788607467788	0.160933052432279	0.369068082974396
"preadipocyte - omental"	0.535483592511811	-1.00484357882052	-0.483876126708799	-1.27747293519851	-0.0236725997405211	0.318843871769241	0.0610764061178261	-0.805611101866465	-0.831653828107528	0.0267796505590168	-1.7704326988358	-0.000203031104239291	0.739216690019106
"preadipocyte - perirenal"	0.636394246796686	-0.187597941979079	-0.852744969154641	-0.38102532293244	0.167713753138673	0.318044461406848	0.576458712651801	-0.0276863966352898	-0.812339497014929	-1.04072369030598	-0.828798285853487	-1.14472404207219	0.756120903298764
"preadipocyte - subcutaneous"	-0.311740052041648	-1.22593968867097	-0.603517874508456	-1.01213657052982	0.197862330124747	-0.594262672915705	-0.74123914004399	-0.710644349929935	-0.98760134059946	-0.866577236299756	-1.1764207189961	0.403405948060647	0.855376463431541
"preadipocyte - visceral"	-0.0648875524885797	-0.6391102070948	-0.817449915051461	-1.45920125906547	0.33171991415592	0.0954795644407827	0.624696763976856	-0.459358710752303	-0.258548546094037	-0.605604167487813	-0.599918494171935	0.398397842381321	0.365725838479191
"promyelocytes/myelocytes pmc"	-1.84879582478459	-2.96596317454319	-0.653593326676137	-2.26947539195187	-2.94367400160931	-0.662283478280902	-4.23910697306015	-1.69788918102847	-1.83549735174801	-2.4746775188634	-2.14226935319154	-0.0107513401924605	3.40592412289736
"prostate"	1.47859967199332	2.13936606964227	0.455747957845512	1.4490081633483	2.00079280068347	2.23676214224952	0.829400526260451	1.81172954465853	0.778451676929884	1.82899837875298	0.5592518653883	-1.97066978437127	-1.7984648191588
"prostate epithelial cells"	-0.018330749186843	-0.0521824343451764	0.827826466388045	-1.09785456451771	0.0778697835867767	0.354035049042373	0.403827303040179	0.14949149387669	-0.657902780262292	-0.469518564385203	-0.35298923390316	0.293799803798953	0.0792463302985882
"prostate epithelial cells (polarized)"	0.139130403827573	0.639507860973148	-0.161907587675355	0.745953856608868	-0.0344946335690942	1.4441367009477	0.525568320245154	0.568422270911481	0.882121616545464	1.1518486895943	0.817919774724928	-0.72609408928612	-0.701810826209109
"prostate stromal cells"	-0.43232381526269	-0.842996938620715	-0.822778630436449	-0.515349926069455	0.499069450279956	0.646666304030616	0.617413963234117	-0.833646597787543	-0.266651903924736	-0.484539545688569	-1.17740820686666	0.0905678463718522	0.47514926492565
"putamen"	1.23901462633986	1.31904548792527	-0.341487067627366	0.585445836228946	0.919179284328499	1.15141505012776	0.313882524962967	1.81118157877042	-0.229317751213329	1.21867879862024	0.80137871673481	-0.913728004404442	-1.31708450190028
"rectum"	1.38677371224315	1.86527905995928	0.72006485290827	1.31341852562396	2.35939310945852	2.21053097104775	1.3752750823865	1.83688046336861	0.737627834951889	1.53463970080663	1.12339845590748	-2.24997564985535	-1.78137103924139
"renal cortical epithelial cells"	-0.458399015318497	-0.30711665825036	-0.870191880135164	-1.48793465853229	-0.0862162681176002	0.151148756293436	0.552613870683808	-0.116362170651532	-0.338753057855252	-0.0122967576324342	-0.11093807718245	0.0906538008999973	0.25284439163523
"renal epithelial cells"	-0.537261967905397	-0.133801994382203	-0.273024839184015	-1.51562531862553	-0.0950011155619335	-2.02312310501209	1.01451904431548	-1.27339429420958	-0.556818877933846	-0.389172238274199	0.714058432018113	-0.427313118415493	0.937210748299791
"renal glomerular endothelial cells"	-1.11769771841306	0.0856628499943859	0.867229671675209	-1.24124441113545	-0.658484807951645	-0.457745392217723	0.44219734934577	-0.177460330443559	-0.100964908781379	-0.110066859823754	1.1204515847619	-0.25530067240102	0.389302934811644
"renal mesangial cells"	-0.589494672014584	-0.473402696414294	-0.383830353360149	-1.39570716495396	0.160708121170155	-1.21467346946863	-0.169376364182204	-0.938477307938086	0.400855121940877	-0.0737103957964077	0.600484504890077	-1.47004246655292	1.07695275516197
"renal proximal tubular epithelial cell"	-1.85327067600552	-0.270930050026802	-0.672579063633601	-1.38027678140746	0.0492697748024161	-1.69902478581331	0.168804184170212	-0.555003380374855	-0.557931699610299	-0.41469511844486	0.807606130859548	-0.225421777656767	0.700280129220949
"reticulocytes"	-2.08965353843906	-2.3768115010874	2.10599332655362	-1.28286870193333	-2.45829089887088	-2.22162280450483	-2.6152790887027	-2.77999564823369	0.695747961826955	-1.98464477922266	-2.22709132289181	3.30523292990987	2.02559058593897
"retina"	1.71329488978973	2.4399245483792	0.400809674595709	1.39850139637491	2.54438140186575	1.61873190914075	1.96946662600181	2.04937141234466	1.46679822661469	1.73848607460834	0.319875307629677	-2.37451969027852	-1.87647736458431
"retinal pigment epithelial cells"	0.106714158762556	-0.202029285883966	-1.09026527669781	-0.269667393610084	0.50671388693547	-0.200936461938397	-0.046563954784972	0.0476341384032242	0.275218459330196	-0.529324068873338	0.0728890093654794	-0.528004870463601	0.249203842355397
"sabiosciences xpressref human universal total rna"	0.957563139716067	1.02650324362102	2.25537358855267	0.214848334649411	1.77806329990316	2.35794062674892	0.0811051755916483	1.09674021629285	1.06338141615706	0.67186424935903	0.887355145582572	-1.29079990540253	-1.22362913754759
"salivary acinar cells"	0.252522967907005	0.554602130480909	0.640255598151965	0.372984898710139	0.0107381004672894	-0.147105588748667	0.221174576000663	0.162508293159072	1.13031715919098	0.349156207528682	0.0617707769882435	0.04259592605764	-0.346301034733092
"salivary gland"	1.13370340462646	-1.27653969475534	-1.09262694219279	-1.98062598594547	-0.757802256568767	-2.04910479983215	-2.13731204798356	-1.53719614339769	-0.914040052730203	-0.696208272565448	-1.04281966447437	-0.0529423823636543	1.74268356216879
"saos-2 osteosarcoma treated with ascorbic acid and bgp to induce calcification"	-0.331920979021805	-0.130102894215277	-1.24230982754101	0.60545957007388	0.279424163042021	0.191933659419725	0.908071927110971	0.784491004007946	0.468777262699704	0.379396416397274	0.325432929330696	0.198298200023474	-0.609317409914437
"schwann cells"	-0.461740120177254	-1.32497485247681	-0.112814156781747	-1.62122034101102	-0.247526032856976	-1.05693813502347	-0.238252424428719	-1.36292284277297	-2.08946174392849	-2.09987998680275	-0.70377862465877	-0.0172909694132321	1.68804294517657
"schwannoma cell line:hs-pss"	-0.663047504604117	-0.130102894215277	-1.24230982754101	0.318444432434037	0.0676436203083603	0.700828975496695	0.620060317988686	0.118364066909472	0.468777262699704	-0.0529499031444815	0.0200002303151738	0.280817755371869	-0.232982599915832
"sebocyte"	0.146055329175926	-0.471800240347912	-0.481832103424702	-0.598753551597928	-0.27120089581431	0.171749361022098	-1.29646576162076	-0.868391786720199	-1.36939641778141	-0.769668454000119	-1.16365086221162	-0.0850257233644531	0.943062907933163
"seminal vesicle"	0.675335103410818	0.370507595070903	0.748088376795971	-0.500668741999084	0.7604900575465	0.679796200995244	-0.945898996200991	0.113903586009382	2.29066032862302	0.866097694220518	0.459419361309439	-0.645155717206354	-0.453661512722395
"serous adenocarcinoma cell line:sk-ov-3-r"	-0.889301112993203	0.17385249193511	-1.0198343170169	0.0924515747909359	0.110341310375631	0.17962167596625	0.65131084449169	0.052272293580542	0.397623145728352	0.00428572189749446	0.333195637223563	0.304896042049772	-0.269755256423613
"serous adenocarcinoma cell line:sk-ov-3-r after co-culture with soc-57-02-g"	-1.28575425057442	0.744414497833092	0.296810329253388	-0.166462782280833	0.158867805961817	0.498450107374107	-0.113265497466343	0.300015259887098	0.185935041016246	0.899577188124009	0.404232024941236	-0.248381182733163	-0.431902044727358
"sertoli cells"	0.534039478846023	-0.264009180904784	-0.485918471123667	-0.940060957537459	0.0363114065425288	0.0156489780600036	-0.280996124842347	-0.153626367263078	-0.834315930066151	-0.488695131857172	-1.41605609827992	-0.207437067495491	0.588802801203096
"skeletal muscle"	1.64115858532286	0.286490970152427	1.07982983337345	-0.648153732602531	0.384006352887309	0.360431804779354	0.649223097365183	-0.254606763370216	0.14151030249916	0.266725709736621	-1.02565420219942	0.285613849414999	-0.215240448484548
"skeletal muscle - soleus muscle"	0.873151442347662	-1.04496416635483	0.675004308496189	-0.64612417096146	-0.474842861116541	-1.44895726602602	-0.268777940761546	-1.26782561720621	0.678893488941137	-0.965013531357114	-2.43852153541801	0.592544363392633	1.19826405620936
"skeletal muscle cells"	0.35459231641775	-0.551145234224047	-0.739702448543233	-0.93498176880995	-0.0951533869177294	0.0751217571713486	0.0862398920395095	-0.776511448809399	-0.140318260550684	-0.666784433873456	-0.454694081327034	0.179356649711626	0.583232751365948
